TARGET_DATASET,TARGET_TABLE,TARGET_FIELD,SOURCE_TABLE,SOURCE_FIELD,SOFT_RULE,Complexity,source
SolvvBusinessVault,BRG_GESCHAEFT,RWA_VOR_KMU,,,SR_1.18,2293,"case when PIT_POSITION.KZ_BESICHERT = 0 then case when TSAT_POSITION.PTY069 = 1 then    case when TSAT_POSITION.G002 = 1 then  case when TSAT_POSITION.C235 < 5 then 0  when TSAT_POSITION.C235 BETWEEN 5 and 15 then GREATEST(IFNULL(TSAT_POSITION.C214, 0) - IFNULL(TSAT_POSITION.C236, 0),0) * 0.08 * 12.5  when TSAT_POSITION.C235 BETWEEN 16 and 30 then GREATEST(IFNULL(TSAT_POSITION.C214, 0) - IFNULL(TSAT_POSITION.C236, 0),0) * 0.5 * 12.5  when TSAT_POSITION.C235 BETWEEN 31 and 45 then GREATEST(IFNULL(TSAT_POSITION.C214, 0) - IFNULL(TSAT_POSITION.C236, 0),0) * 0.75 * 12.5  when TSAT_POSITION.C235 IS NULL or TSAT_POSITION.C235 >= 46 then GREATEST(IFNULL(TSAT_POSITION.C214, 0) - IFNULL(TSAT_POSITION.C236, 0),0) * 12.5  else null end  else  case when TSAT_POSITION.C235 < 5 then 0  when TSAT_POSITION.C235 BETWEEN 5 and 15 then GREATEST(IFNULL(TSAT_POSITION.C236, 0) - IFNULL(TSAT_POSITION.C214, 0),0) * 0.08 * 12.5  when TSAT_POSITION.C235 BETWEEN 16 and 30 then GREATEST(IFNULL(TSAT_POSITION.C236, 0) - IFNULL(TSAT_POSITION.C214, 0),0) * 0.5 * 12.5  when TSAT_POSITION.C235 BETWEEN 31 and 45 then GREATEST(IFNULL(TSAT_POSITION.C236, 0) - IFNULL(TSAT_POSITION.C214, 0),0) * 0.75 * 12.5  when TSAT_POSITION.C235 IS NULL or TSAT_POSITION.C235 >= 46 then GREATEST(IFNULL(TSAT_POSITION.C236, 0) - IFNULL(TSAT_POSITION.C214, 0),0) * 12.5  else null end  end  else      case         when TSAT_POSITION.J305 = 'FRDWH_CVA' then TSAT_POSITION.B147 * 12.5        when TSAT_POSITION.B145 in (1,2) and TSAT_POSITION.J305 = 'MBANK' and IFNULL(TSAT_POSITION.B147, 0) != 0 then TSAT_POSITION.B147 * 12.5        when TSAT_POSITION.B603 = 'A' then TSAT_POSITION.B565        when TSAT_POSITION.B500 = 0 then TSAT_POSITION.CRE025 * (1-IFNULL(@SR_1.86@, 1)) * IFNULL(TSAT_POSITION.K250, 1) * IFNULL(TSAT_POSITION.PER386, 1)        when TSAT_POSITION.B500 in (1,2) then TSAT_POSITION.CRE026 * (1-IFNULL(@SR_1.86@, 1))        else null end    end when PIT_POSITION.KZ_BESICHERT = 1 then  case when TSAT_POSITION.B603 = 'A' then TSAT_POSITION.B565   when TSAT_POSITION.B500 = 0 then TSAT_POSITION.CRE025 * (1-IFNULL(@SR_1.86@, 1)) * IFNULL(TSAT_POSITION.K250, 1) * IFNULL(TSAT_POSITION.PER386, 1)   when TSAT_POSITION.B500 in (1,2) then TSAT_POSITION.CRE026 * (1-IFNULL(@SR_1.86@, 1))   else null end else null end"
SolvvBusinessVault,BRG_GESCHAEFT,SLLP_RUECKSTELLUNGEN,,,SR_1.26,45,"TSAT_POSITION.C226 * (1-IFNULL(@SR_1.86@, 0))"
SolvvBusinessVault,BRG_GESCHAEFT,SNAPSHOT_DATE,,@a,,0,
SolvvBusinessVault,BRG_GESCHAEFT,STICHTAG,PIT_POSITION,STICHTAG,,0,
SolvvBusinessVault,BRG_GESCHAEFT,SYSTEM,,,SR_1.65,1285,"case when PIT_POSITION.KZ_BESICHERT = 0 then  case when TSAT_POSITION.J305 = 'KTOOL' then 'KTOOL' when TSAT_POSITION.B145 in (1,2) and TSAT_POSITION.J305 = 'FRDWH_CVA' then 'CVA' when TSAT_POSITION.J305 = 'CRAG' then 'CRAG' when TSAT_POSITION.J305 in ('MBANK', 'MBANK_ABS') then 'MBANK' when TSAT_POSITION.J305 = 'AMI' then 'AMI' when TSAT_POSITION.PTY069 = 1 then 'SEA' when TSAT_POSITION.PTY069 = 2 then 'SEV' when TSAT_POSITION.J306 in ('232','702') then 'WP' when TSAT_POSITION.J306 = 'REWE' then 'REWE' when TSAT_POSITION.J305 = 'FRDWH_ABS' then 'ABS' when TSAT_POSITION.J305 like ('FRDWH_DER%') or TSAT_POSITION.J305 like ('FRDWH_SFT%') then 'CRIP' else 'KG' end when PIT_POSITION.KZ_BESICHERT = 1 then  case when TSAT_POSITION.J305 = 'KTOOL' then 'KTOOL' when TSAT_POSITION.B145 in (1,2) and TSAT_POSITION.J305 = 'FRDWH_CVA' then 'CVA' when TSAT_POSITION.J305 = 'MBANK' then 'MBANK' when TSAT_POSITION.J305 = 'AMI' then 'AMI' when TSAT_POSITION.PTY069 = 1 then 'SEA' when TSAT_POSITION.PTY069 = 2 then 'SEV' when TSAT_POSITION.J306 in ('232','702') then 'WP' when TSAT_POSITION.J306 = 'REWE' then 'REWE' when TSAT_POSITION.J305 = 'FRDWH_ABS' then 'ABS' when TSAT_POSITION.J305 like ('FRDWH_DER%') or TSAT_POSITION.J305 like ('FRDWH_SFT%') then 'CRIP' else 'KG' end else null end"
SolvvBusinessVault,BRG_GESCHAEFT,TESTIERTE_EWB_VAD626,,,SR_1.93,47,"TSAT_POSITION.VAD626 * (1-IFNULL(@SR_1.86@, 0))"
SolvvBusinessVault,BRG_GESCHAEFT,TESTIERTE_VERSTEUERTE_WB_VAD627,,,SR_1.94,47,"TSAT_POSITION.VAD627 * (1-IFNULL(@SR_1.86@, 0))"
SolvvBusinessVault,BRG_GESCHAEFT,TRANSAKTIONSNAME,,,SR_1.41,72,case when TSAT_POSITION.B603 = 'A' then TSAT_POSITION.J304 else null end
SolvvBusinessVault,BRG_SICHERHEIT,AVAS_B269,,,SR_2.26,778,"case when PIT_POSITION.QUELLE in ('SIAB') then  case when TSAT_POSITION.B500 in (1,2) then         case when IFNULL(TSAT_POSITION.B027, 0) = 0 then 0              else IFNULL(PARENT_TSAT_POSITION.B269, 0) * SAFE_DIVIDE(TSAT_POSITION_TO_POSITION_R.B615, IFNULL(PARENT_TSAT_POSITION.B027, 0)) end      else null end when PIT_POSITION.QUELLE in ('REALAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE(IFNULL(PARENT_TSAT_POSITION.B269, 0), IFNULL(PARENT_TSAT_POSITION.B023, 0)) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 1) when PIT_POSITION.QUELLE in ('REALZU') then TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE(IFNULL(PARENT_TSAT_POSITION.B269, 0), IFNULL(PARENT_TSAT_POSITION.B023, 0)) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 1) else null end"
SolvvBusinessVault,BRG_SICHERHEIT,BK_POSITION_ID,BRG_GESCHAEFT,BK_POSITION_ID,,0,
SolvvBusinessVault,BRG_SICHERHEIT,BMG_NACH_CRM,,,SR_2.7,484,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU') then TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) when PIT_POSITION.QUELLE in ('VBSUAB', 'VBSIAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 when PIT_POSITION.QUELLE in ('VBSUZU') then TSAT_POSITION_TO_POSITION_R.B615 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,BMG_NACH_EWB,,,SR_2.5,347,"case when PIT_POSITION.QUELLE = 'REALAB' then -1 * TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) when PIT_POSITION.QUELLE = 'REALZU' then TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) when PIT_POSITION.QUELLE in ('VBSUAB', 'VBSIAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,BMG_NACH_SUBSTITUTION,,,SR_2.6,468,"case when PIT_POSITION.QUELLE in ('SUAB', 'REALAB', 'ANSWEAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) when PIT_POSITION.QUELLE in ('SUZU', 'REALZU', 'ANSWEZU') then TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) when PIT_POSITION.QUELLE in ('VBSUAB', 'VBSIAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 when PIT_POSITION.QUELLE in ('VBSUZU') then TSAT_POSITION_TO_POSITION_R.B615 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,BMG_VOR_CRM,,,SR_2.4,942,"case when PIT_POSITION.QUELLE = 'REALAB' then -1 * ((IFNULL(TSAT_POSITION_TO_POSITION_R.B615, 0) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0))) + (IFNULL(SAFE_DIVIDE((IFNULL(PARENT_TSAT_POSITION.VAD620, 0) + IFNULL(PARENT_TSAT_POSITION.B269, 0) + IFNULL(PARENT_TSAT_POSITION.VAD270, 0)), (IFNULL(PARENT_TSAT_POSITION.B023, 0))) * IFNULL(TSAT_POSITION_TO_POSITION_R.B615, 0) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)), 0))) when PIT_POSITION.QUELLE = 'REALZU' then ((IFNULL(TSAT_POSITION_TO_POSITION_R.B615, 0) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0))) + (IFNULL(SAFE_DIVIDE((IFNULL(PARENT_TSAT_POSITION.VAD620, 0) + IFNULL(PARENT_TSAT_POSITION.B269, 0) + IFNULL(PARENT_TSAT_POSITION.VAD270, 0)), (IFNULL(PARENT_TSAT_POSITION.B023, 0))) * IFNULL(TSAT_POSITION_TO_POSITION_R.B615, 0) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)), 0))) when PIT_POSITION.QUELLE in ('VBSUAB', 'VBSIAB') then IFNULL(TSAT_POSITION_TO_POSITION_R.B615, 0) * -1 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,BONITAETSSTUFE_B825,,,SR_2.29,235,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB') then PARENT_TSAT_POSITION.B825 when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU', 'VBSUZU') then TSAT_POSITION.B825 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,BUCHWERT_C215,,,SR_2.30,163,case when PIT_POSITION.QUELLE in ('REALAB') then PARENT_TSAT_POSITION.C215 * -1 when PIT_POSITION.QUELLE in ('REALZU') then PARENT_TSAT_POSITION.C215 else null end
SolvvBusinessVault,BRG_SICHERHEIT,CLUSTER,PIT_POSITION,CLUSTER,,0,
SolvvBusinessVault,BRG_SICHERHEIT,CRE016,,,SR_2.27,167,case when PIT_POSITION.QUELLE in ('REALAB') then PARENT_TSAT_POSITION.CRE016 * -1 when PIT_POSITION.QUELLE in ('REALZU') then PARENT_TSAT_POSITION.CRE016 else null end
SolvvBusinessVault,BRG_SICHERHEIT,D2_ABSCHREIBUNGEN_C265,,,SR_2.20,778,"case when PIT_POSITION.QUELLE in ('SIAB') then  case when TSAT_POSITION.B500 in (1,2) then         case when IFNULL(TSAT_POSITION.B027, 0) = 0 then 0              else IFNULL(PARENT_TSAT_POSITION.C265, 0) * SAFE_DIVIDE(TSAT_POSITION_TO_POSITION_R.B615, IFNULL(PARENT_TSAT_POSITION.B027, 0)) end      else null end when PIT_POSITION.QUELLE in ('REALAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE(IFNULL(PARENT_TSAT_POSITION.C265, 0), IFNULL(PARENT_TSAT_POSITION.B023, 0)) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 1) when PIT_POSITION.QUELLE in ('REALZU') then TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE(IFNULL(PARENT_TSAT_POSITION.C265, 0), IFNULL(PARENT_TSAT_POSITION.B023, 0)) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 1) else null end"
SolvvBusinessVault,BRG_SICHERHEIT,DATUM_AUSFALLS_B436,,,SR_2.33,145,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB', 'VBSUZU') then PARENT_TSAT_POSITION.B436 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,DATUM_VERZUGS_B201,,,SR_2.32,135,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB') then PARENT_TSAT_POSITION.B201 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,EK,,,SR_2.24,15,@SR_2.9@ * 0.08
SolvvBusinessVault,BRG_SICHERHEIT,EL,,,SR_2.10,601,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'ANSWEAB') then case    when TSAT_POSITION_TO_POSITION_R.B642 is not null then -1 * TSAT_POSITION_TO_POSITION_R.B642 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0))   else null end when PIT_POSITION.QUELLE in ('SIZU', 'SUZU') then case    when TSAT_POSITION_TO_POSITION_R.B642 is not null then TSAT_POSITION_TO_POSITION_R.B642 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0))   else null end when PIT_POSITION.QUELLE in ('VBSUAB') then -1 * TSAT_POSITION_TO_POSITION_R.B642 when PIT_POSITION.QUELLE in ('VBSUZU') then TSAT_POSITION_TO_POSITION_R.B642 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,EWB,,,SR_2.11,1076,"case when PIT_POSITION.QUELLE in ('REALAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE((IFNULL(PARENT_TSAT_POSITION.VAD620, 0) + IFNULL(PARENT_TSAT_POSITION.B269, 0) + IFNULL(PARENT_TSAT_POSITION.VAD270, 0)), (IFNULL(PARENT_TSAT_POSITION.B023, 0))) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 0) when PIT_POSITION.QUELLE in ('REALZU') then TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE((IFNULL(PARENT_TSAT_POSITION.VAD620, 0) + IFNULL(PARENT_TSAT_POSITION.B269, 0) + IFNULL(PARENT_TSAT_POSITION.VAD270, 0)), (IFNULL(PARENT_TSAT_POSITION.B023, 0))) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 0) when PIT_POSITION.QUELLE in ('SIAB') then case when TSAT_POSITION.B500 in (1,2) then         case when IFNULL(TSAT_POSITION.B027, 0) = 0 then 0              else (IFNULL(PARENT_TSAT_POSITION.VAD620, 0) + IFNULL(PARENT_TSAT_POSITION.B269, 0) + IFNULL(PARENT_TSAT_POSITION.VAD270, 0) + IFNULL(PARENT_TSAT_POSITION.VAD627, 0)) * (SAFE_DIVIDE(IFNULL(TSAT_POSITION_TO_POSITION_R.B615, 0), PARENT_TSAT_POSITION.B027)) end      else null end else null end"
SolvvBusinessVault,BRG_SICHERHEIT,EXT_RATING_B002,,,SR_2.31,235,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB') then PARENT_TSAT_POSITION.B002 when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU', 'VBSUZU') then TSAT_POSITION.B002 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,HK_HUB_BOGEN,,,SR_2.35,349,"case when PIT_POSITION.QUELLE in ('SIAB', 'SIZU', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB') then BRG_GESCHAEFT.HK_HUB_BOGEN when PIT_POSITION.QUELLE = 'REALZU' and PARENT_TSAT_POSITION.B013 in (80,91) then BRG_GESCHAEFT.HK_HUB_BOGEN when PIT_POSITION.QUELLE in ('SUZU', 'REALZU', 'ANSWEZU', 'VBSUZU') then HUB_BOGEN.HK_HUB_BOGEN else null end"
SolvvBusinessVault,BRG_SICHERHEIT,HK_HUB_BOGEN_SA,,,SR_2.43,355,"case when PIT_POSITION.QUELLE = 'REALZU' and PARENT_TSAT_POSITION.B013 in (80,91) then BRG_GESCHAEFT.HK_HUB_BOGEN_SA when PIT_POSITION.QUELLE = 'REALZU' then HUB_BOGEN_SA.HK_HUB_BOGEN when PIT_POSITION.QUELLE in ('VBSIAB', 'VBSUAB', 'VBSUZU', 'SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'SIZU', 'SUZU', 'ANSWEZU') then BRG_GESCHAEFT.HK_HUB_BOGEN_SA else null end"
SolvvBusinessVault,BRG_SICHERHEIT,HK_HUB_POSITION,PIT_POSITION,HK_HUB_POSITION,,0,
SolvvBusinessVault,BRG_SICHERHEIT,HK_HUB_RISIKOKLASSE,,,SR_2.34,261,"case when PIT_POSITION.QUELLE in ('SIAB', 'SIZU', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB') then BRG_GESCHAEFT.HK_HUB_RISIKOKLASSE when PIT_POSITION.QUELLE in ('SUZU', 'REALZU', 'ANSWEZU', 'VBSUZU') then HUB_RISIKOKLASSE.HK_HUB_RISIKOKLASSE else null end"
SolvvBusinessVault,BRG_SICHERHEIT,HK_HUB_SICHERHEITENART,HUB_SICHERHEITENART,HK_HUB_SICHERHEITENART,,0,
SolvvBusinessVault,BRG_SICHERHEIT,HK_HUB_TRANSAKTIONSKLASSE,,,SR_2.37,279,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB', 'SIZU', 'SUZU', 'REALZU', 'ANSWEZU') then BRG_GESCHAEFT.HK_HUB_TRANSAKTIONSKLASSE when PIT_POSITION.QUELLE in ('VBSUZU') then HUB_TRANSAKTIONSKLASSE.HK_HUB_TRANSAKTIONSKLASSE else null end"
SolvvBusinessVault,BRG_SICHERHEIT,HK_PIT_PARTNER,PIT_PARTNER,HK_PIT_PARTNER,,0,
SolvvBusinessVault,BRG_SICHERHEIT,HK_PIT_POSITION,PIT_POSITION,HK_PIT_POSITION,,0,
SolvvBusinessVault,BRG_SICHERHEIT,HK_PIT_POSITION_GESCHAEFT,BRG_GESCHAEFT,HK_PIT_POSITION,,0,
SolvvBusinessVault,BRG_SICHERHEIT,INDIREKTE_ABSCHREIBUNGEN_C267,,,SR_2.21,778,"case when PIT_POSITION.QUELLE in ('SIAB') then  case when TSAT_POSITION.B500 in (1,2) then         case when IFNULL(TSAT_POSITION.B027, 0) = 0 then 0              else IFNULL(PARENT_TSAT_POSITION.C267, 0) * SAFE_DIVIDE(TSAT_POSITION_TO_POSITION_R.B615, IFNULL(PARENT_TSAT_POSITION.B027, 0)) end      else null end when PIT_POSITION.QUELLE in ('REALAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE(IFNULL(PARENT_TSAT_POSITION.C267, 0), IFNULL(PARENT_TSAT_POSITION.B023, 0)) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 1) when PIT_POSITION.QUELLE in ('REALZU') then TSAT_POSITION_TO_POSITION_R.B615 * IFNULL(SAFE_DIVIDE(IFNULL(PARENT_TSAT_POSITION.C267, 0), IFNULL(PARENT_TSAT_POSITION.B023, 0)) + (1-IFNULL(PARENT_TSAT_POSITION.PER387, 1)), 1) else null end"
SolvvBusinessVault,BRG_SICHERHEIT,KZ_ALLOC,,,SR_2.36,224,"case when TSAT_POSITION.J305 like ('FRDWH_SFT%') and ifnull(PIT_REPORT_DATA_EG_SICHERHEITEN_SFT.BK_POSITION_ID2, '0') != '0' then 1  when ifnull(PIT_REPORT_DATA_EG_SICHERHEITEN.BK_POSITION_ID2, '0') != '0' then 1  else 0 end"
SolvvBusinessVault,BRG_SICHERHEIT,KZ_IMMO,,,SR_2.15,138,"case when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU') and TSAT_POSITION_TO_POSITION_R.B156 in (120,130) then 1 else 0 end"
SolvvBusinessVault,BRG_SICHERHEIT,LGD,,,SR_2.40,439,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB') then BRG_GESCHAEFT.LGD when PIT_POSITION.QUELLE in ('VBSUZU') and TSAT_POSITION.B500 in (1,2) then TSAT_POSITION.B021 * 100 when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU') then  case when TSAT_POSITION.B500 in (1,2) and TSAT_POSITION.B014 = 70 then null    when TSAT_POSITION.B500 in (1,2) then TSAT_POSITION.B021 * 100    else null end else null end"
SolvvBusinessVault,BRG_SICHERHEIT,MATURITY,,,SR_2.41,313,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUZU') then BRG_GESCHAEFT.MATURITY when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU') then  case when ifnull(TSAT_POSITION_TO_POSITION_R.B042, 0) <> 1 then CEIL(PARENT_TSAT_POSITION.B217 * 360)    else null end else null end"
SolvvBusinessVault,BRG_SICHERHEIT,PD,,,SR_2.39,593,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB') then BRG_GESCHAEFT.PD when PIT_POSITION.QUELLE in ('VBSUZU') and TSAT_POSITION.B500 in (1,2) then TSAT_POSITION.B020 * 100 when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU') then  case when TSAT_POSITION.B500 in (1,2) and TSAT_POSITION.B014 = 70 then null    when TSAT_POSITION.B500 in (1,2) and TSAT_POSITION_TO_POSITION_R.B042 = 0 then TSAT_POSITION.B020 * 100    when TSAT_POSITION.B500 in (1,2) and TSAT_POSITION_TO_POSITION_R.B042 = 1 then PARENT_TSAT_POSITION.B020 * 100    else null end else null end"
SolvvBusinessVault,BRG_SICHERHEIT,PD_BANDBREITE_B790,,,SR_2.28,235,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB', 'ANSWEAB', 'VBSUAB', 'VBSIAB') then PARENT_TSAT_POSITION.B790 when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU', 'VBSUZU') then TSAT_POSITION.B790 else null end"
SolvvBusinessVault,BRG_SICHERHEIT,POSITIONSWERT,,,SR_2.8,1563,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'REALAB') then  case    when TSAT_POSITION.B500 = 0 then -1 * TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B017, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) * IFNULL(PARENT_TSAT_POSITION.PER387, 1)   when TSAT_POSITION.B500 in (1,2) then -1 * TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B018, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0))   else null end when PIT_POSITION.QUELLE in ('ANSWEAB') then  case    when TSAT_POSITION.B500 = 0 then -1 * TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B018, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) * IFNULL(PARENT_TSAT_POSITION.PER387, 1)   when TSAT_POSITION.B500 in (1,2) then -1 * TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B018, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0))   else null end when PIT_POSITION.QUELLE in ('SIZU', 'SUZU', 'REALZU', 'ANSWEZU') then  case    when TSAT_POSITION.B500 = 0 then TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B017, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) * IFNULL(PARENT_TSAT_POSITION.PER387, 1)   when TSAT_POSITION.B500 in (1,2) then TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B018, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0))   else null end when PIT_POSITION.QUELLE in ('VBSUZU') then  case    when TSAT_POSITION.SEC502 in (2,3) then TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B430, 1)   else TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B431, 1) end else null end"
SolvvBusinessVault,BRG_SICHERHEIT,POSITIONSWERT_IRB,,,SR_2.23,560,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'ANSWEAB') then   case when TSAT_POSITION.B500 in (1,2) and TSAT_POSITION.B790 between 1 and 26 then -1 * TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B018, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) else null end when PIT_POSITION.QUELLE in ('SIZU', 'SUZU') then   case when TSAT_POSITION.B500 in (1,2) and TSAT_POSITION.B790 between 1 and 26 then TSAT_POSITION_TO_POSITION_R.B615 * ifnull(PARENT_TSAT_POSITION.B018, 1) * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) else null end else null end"
SolvvBusinessVault,BRG_SICHERHEIT,POSITIONSWERT_VOR_CRM,,,SR_2.45,261,"case when PIT_POSITION.QUELLE in ('REALAB') then -1 * TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) when PIT_POSITION.QUELLE in ('REALZU') then TSAT_POSITION_TO_POSITION_R.B615 * (1-IFNULL(BRG_GESCHAEFT.ABS_FAKTOR, 0)) else null end"
SolvvBusinessVault,BRG_SICHERHEIT,PRODUKT_LGD_POSWERT,,,SR_2.13,494,"case when PIT_POSITION.QUELLE in ('SIAB', 'SUAB', 'ANSWEAB') then case    when (@SR_2.23@) is not null then (@SR_2.23@) * PARENT_TSAT_POSITION.B021 * 100   else null end when PIT_POSITION.QUELLE in ('SIZU', 'SUZU') then case    when (@SR_2.23@) is not null and TSAT_POSITION_TO_POSITION_R.B042 = 0 then (@SR_2.23@) * TSAT_POSITION.B021 * 100   when (@SR_2.23@) is not null and TSAT_POSITION_TO_POSITION_R.B042 = 1 then (@SR_2.23@) * PARENT_TSAT_POSITION.B021 * 100   else null end else null end"
