TIME,TASK,GROUP,CH_R,CH_P,CH_Y,CH_H,CH_T,ARMING,AUX2,AUX3,float0,float1,float2,float3,float4,float5,float6,float7,long0,long1,long2,long3,long4,long5,long6,long7,pidRoll,pidPitch,pidYaw,pidThrust,pidHover,HOVER_MINIMAL_HEIGHT,HOVER_MIN_DISTANCE,HOVER_MAX_DISTANCE,CRC
48598,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    93A4
48613,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    DFEC
48624,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    6CE1
48640,SDIST,UPD,0,0,0,31,0,0,0,0,21.53,16.15,450.00,423.09,42.47,31.86,450.00,396.91,424,16,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    24D7
48651,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    DF50
48662,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    DAAA
48672,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    75A9
48699,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    66C5
48720,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    74C3
48731,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    CD83
48746,SDIST,UPD,0,0,0,32,0,0,0,0,21.41,16.06,450.00,423.24,43.06,32.30,450.00,396.17,425,16,0,0,390,32,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    ABD4
48757,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    B41B
48747,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    F5FC
48784,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    38D8
48805,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    471C
48816,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    15F8
48831,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    57FA
48842,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    C4FF
48842,SDIST,UPD,0,0,0,32,0,0,0,0,21.30,15.98,450.00,423.37,43.59,32.70,450.00,395.51,425,15,0,0,390,32,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    1319
48869,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    AAAB
48880,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    6B54
48895,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    C99C
48906,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    D766
48922,SDIST,UPD,0,0,0,32,0,0,0,0,21.32,15.99,450.00,423.35,43.21,32.40,450.00,395.99,423,15,0,0,400,32,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    FA39
48933,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    1CE3
48943,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    3FD5
48954,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    D397
48981,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    4848
49002,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    6110
49002,SDIST,UPD,0,0,0,32,0,0,0,0,21.34,16.01,450.00,423.32,42.87,32.15,450.00,396.42,423,16,0,0,400,32,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,     B90
49003,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    25E1
49035,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    AA73
49046,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    5863
49072,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    2990
49093,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    8D38
49104,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    7D01
49114,SDIST,UPD,0,0,0,31,0,0,0,0,21.41,16.06,450.00,423.24,42.57,31.93,450.00,396.78,422,16,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    214C
49126,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    E78D
49136,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    3A09
49168,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    FFD5
49170,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    F782
49194,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    55B1
49205,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    646D
49216,SDIST,UPD,0,0,0,31,0,0,0,0,21.32,15.99,450.00,423.35,42.32,31.74,450.00,397.10,425,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,     2A4
49232,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    AF0E
49243,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    C6DF
49258,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    2869
49269,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    89DA
49285,SDIST,UPD,0,0,0,32,0,0,0,0,21.29,15.97,450.00,423.39,42.86,32.15,450.00,396.42,424,15,0,0,390,32,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    6275
49296,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,     35C
49307,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    C1BF
49317,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    29AD
49344,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    94FC
49365,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    2C99
49376,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    D717
49391,SDIST,UPD,0,0,0,31,0,0,0,0,21.22,15.91,450.00,423.48,42.58,31.94,450.00,396.77,425,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    CBC2
49402,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    6B7B
49392,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    E8F1
49429,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,     52F
49450,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    C566
49461,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,     793
49476,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    9B31
49487,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    9F05
49487,SDIST,UPD,0,0,0,31,0,0,0,0,21.15,15.86,450.00,423.56,42.34,31.75,450.00,397.08,425,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    E7CB
49514,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    D6FF
49525,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    E45C
49540,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    FDFA
49551,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    3E4C
49567,SDIST,UPD,0,0,0,32,0,0,0,0,21.04,15.78,450.00,423.70,42.86,32.14,450.00,396.43,426,15,0,0,390,32,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    83E0
49578,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    7612
49589,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    5116
49599,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    9285
49626,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    BD33
49647,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,     EED
49648,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    9F2C
49647,SDIST,UPD,0,0,0,31,0,0,0,0,21.07,15.80,450.00,423.66,42.58,31.94,450.00,396.77,423,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    D683
49679,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    B7E9
49689,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    12B1
49721,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    FBE9
49723,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    C4C9
49747,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    ED2F
49758,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    3BA0
49769,SDIST,UPD,0,0,0,31,0,0,0,0,21.06,15.79,450.00,423.68,42.35,31.76,450.00,397.07,424,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    C2C0
49785,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    B7F2
49796,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    53A0
49811,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    BD86
49822,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    F80B
49838,SDIST,UPD,0,0,0,32,0,0,0,0,21.13,15.84,450.00,423.59,42.85,32.14,450.00,396.44,422,15,0,0,390,32,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    1C67
49849,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    962F
49860,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    98E0
49870,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    17C3
49897,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    4F4E
49918,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    A383
49929,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    84FC
49944,SDIST,UPD,0,0,0,31,0,0,0,0,21.11,15.83,450.00,423.61,42.59,31.94,450.00,396.77,424,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    FE86
49955,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    F651
49945,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    9796
49982,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    AC32
50003,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    EE1E
50014,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    40DA
50029,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    8D44
50040,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    BB5D
50040,SDIST,UPD,0,0,0,31,0,0,0,0,21.06,15.79,450.00,423.68,42.35,31.77,450.00,397.06,425,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    6061
50067,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    BEC8
50078,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    43DF
50093,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,     375
50104,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    A8C4
50120,SDIST,UPD,0,0,0,31,0,0,0,0,21.01,15.76,450.00,423.74,42.15,31.61,450.00,397.32,425,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    C811
50131,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    49C1
50142,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    1E8F
50152,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    197E
50179,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    BE2D
50200,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    3DC3
50201,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    A0FF
50200,SDIST,UPD,0,0,0,31,0,0,0,0,20.96,15.72,450.00,423.80,41.97,31.47,450.00,397.54,425,15,0,0,400,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    6568
50232,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    C6CD
50242,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    5D28
50274,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,    A3E3
50276,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    F21F
50300,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    3610
50311,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,     81F
50322,SDIST,UPD,0,0,0,31,0,0,0,0,20.92,15.69,450.00,423.85,42.46,31.85,450.00,396.92,425,15,0,0,390,31,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    BF9E
50338,HOVER,UPD,1500,1500,1500,0,1000,1000,1000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100,400,500,     D1B
50349,RECV,WR,996,993,993,-1410,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    12DF
50364,RECV,WR,996,993,993,192,173,173,173,-1464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,    A7D6
